agegroup,gender,education,country,ethnicity,neuroticism,extraversion,opentoexperience,agreeableness,conscientiousness,impulsiveness,sensation,caffeine,chocolate,nicotine,alcohol,amphetamine,amylnitrite,benzodiaz,cannabis,cocaine,crack,ecstasy,heroin,ketamine,legalhighs,LSD,methadone,mushrooms,volatiles,any,severity,UseLevel
45-54,female,1.16365,UK,White,-0.34799,-0.80615,-0.45174,-1.21213,-0.14277,1.86203,0.40148,6.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1.0,low
25-34,female,-0.05921,UK,White,-1.43907,0.63779,-1.42424,0.59042,0.58489,-1.37983,-1.18084,5.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,3.0,low
45-54,male,1.16365,UK,White,-1.32828,0.80523,0.29338,0.43852,0.41594,0.19268,-0.52593,6.0,6.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,5.0,low
35-44,female,-0.61113,USA,White,1.37297,0.00332,-0.45174,-0.76096,-0.52745,0.88113,-0.21575,6.0,5.0,6.0,2.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,TRUE,19.0,high
25-34,female,1.16365,USA,White,-0.46725,-0.15487,0.29338,0.59042,0.93949,0.19268,-0.84637,6.0,6.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,TRUE,13.0,low
18-24,female,-0.61113,USA,White,0.22393,1.2861,0.14143,0.94156,1.13407,0.19268,-0.84637,5.0,5.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,TRUE,13.0,low
45-54,male,1.16365,UK,White,-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575,6.0,5.0,6.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,TRUE,17.0,high
18-24,male,-0.61113,UK,White,0.22393,0.96248,-0.97631,-0.60633,0.58489,1.29221,0.40148,5.0,6.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8.0,low
35-44,female,-1.43719,UK,White,-0.46725,0.32197,-0.58331,-0.01729,1.13407,-0.71126,-1.18084,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,0.45468,Other,White,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.84637,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,male,-0.61113,USA,White,1.02119,-1.50796,0.29338,-3.00537,-1.5184,1.29221,1.92173,6.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,TRUE,46.0,high
25-34,male,0.45468,USA,White,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,6.0,5.0,5.0,6.0,3.0,3.0,3.0,6.0,2.0,0.0,5.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,TRUE,48.0,high
25-34,female,-0.05921,UK,White,-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987,6.0,6.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,TRUE,13.0,low
25-34,female,0.45468,UK,White,1.02119,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,6.0,6.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,3.0,low
35-44,female,1.16365,UK,White,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
35-44,female,-0.05921,UK,White,-0.34799,0.80523,-1.68062,-0.60633,0.41594,-0.21712,-0.21575,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
25-34,female,1.16365,UK,White,0.52135,0.32197,0.7233,0.13136,1.13407,-0.21712,-0.52593,5.0,5.0,0.0,4.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,TRUE,19.0,high
18-24,male,-0.61113,USA,White,1.02119,-0.94779,1.43533,-0.15487,-1.25773,0.88113,0.40148,6.0,5.0,5.0,5.0,3.0,2.0,4.0,6.0,2.0,0.0,3.0,3.0,0.0,6.0,3.0,0.0,4.0,3.0,TRUE,44.0,high
18-24,male,-1.7379,Canada,White,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,6.0,4.0,6.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,TRUE,32.0,high
25-34,female,0.45468,UK,White,-1.05308,0.80523,-1.11902,-0.76096,1.81175,0.19268,0.07987,6.0,5.0,2.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRUE,8.0,low
45-54,male,-0.05921,UK,White,-0.79151,0.80523,0.7233,1.61108,-1.13788,0.19268,-0.21575,6.0,6.0,3.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,9.0,low
45-54,male,-1.7379,UK,White,0.52135,-1.23177,-0.31776,-0.45321,-1.38502,-1.37983,-0.84637,6.0,4.0,6.0,6.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,TRUE,20.0,high
18-24,female,-0.61113,USA,Other,-0.46725,0.80523,2.15324,0.76096,-0.27607,-1.37983,-0.84637,5.0,4.0,0.0,4.0,6.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,TRUE,20.0,high
25-34,female,1.16365,UK,White,-0.14882,-0.80615,-1.27553,1.2861,0.12331,-1.37983,-0.52593,0.0,5.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,7.0,low
18-24,female,-1.22751,UK,White,0.52135,-0.15487,-0.71727,-0.60633,0.25953,-0.21712,-0.21575,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,0.45468,UK,White,0.91093,0.00332,0.88309,0.94156,-0.52745,-1.37983,0.07987,6.0,6.0,5.0,6.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,TRUE,20.0,high
25-34,female,1.16365,UK,White,-1.05308,1.2861,-0.45174,-0.15487,-0.00665,0.88113,-0.84637,5.0,5.0,2.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,7.0,low
18-24,female,0.45468,UK,White,0.91093,1.11406,-0.97631,0.94156,0.58489,-1.37983,-1.18084,5.0,6.0,6.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRUE,19.0,high
25-34,female,-0.05921,UK,White,0.04257,0.00332,-0.71727,0.28783,0.93949,-1.37983,-1.18084,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,male,1.16365,UK,White,0.13606,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,6.0,5.0,6.0,5.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,TRUE,23.0,high
18-24,male,-1.43719,Australia,White,0.31287,0.63779,-0.31776,-0.30172,-1.25773,0.88113,1.2247,6.0,4.0,6.0,5.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,TRUE,30.0,high
35-44,female,1.98437,UK,White,0.04257,0.80523,0.29338,-0.01729,-0.14277,-0.21712,-0.52593,6.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
45-54,male,-0.61113,Other,White,-1.32828,0.00332,0.14143,-1.92595,-0.52745,0.52975,1.2247,6.0,5.0,6.0,5.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,TRUE,19.0,high
55-64,male,-1.7379,USA,White,-0.14882,-0.30033,-0.17779,0.76096,0.41594,-0.21712,-0.21575,6.0,6.0,6.0,3.0,2.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,TRUE,31.0,high
65+,female,-1.7379,Canada,White,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21712,0.7654,6.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
35-44,male,-0.05921,Canada,White,0.41667,-0.43999,0.7233,0.28783,0.7583,0.88113,0.7654,6.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,7.0,low
18-24,female,1.16365,UK,White,-1.69163,1.93886,-0.17779,1.11406,1.81175,0.19268,0.7654,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,female,1.16365,UK,White,-0.14882,-0.80615,-0.01928,0.59042,0.58489,-1.37983,-1.18084,5.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TRUE,11.0,low
25-34,female,1.16365,UK,White,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.84637,6.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
18-24,female,-0.05921,Canada,White,1.8399,-1.37639,-1.82919,-0.91699,2.33337,-1.37983,-1.18084,4.0,6.0,0.0,4.0,0.0,0.0,4.0,5.0,4.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,TRUE,29.0,high
25-34,male,0.45468,UK,White,-0.67825,0.96248,-1.68062,0.76096,0.7583,-0.21712,-0.52593,4.0,6.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,3.0,low
25-34,female,0.45468,USA,White,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,6.0,6.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,13.0,low
18-24,male,-1.22751,USA,White,0.52135,0.63779,1.06238,-1.07533,-0.40581,1.29221,1.2247,6.0,6.0,3.0,6.0,6.0,0.0,6.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,TRUE,39.0,high
45-54,male,-0.61113,Canada,White,1.23461,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,6.0,5.0,6.0,4.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,TRUE,27.0,high
25-34,female,-0.05921,UK,White,-2.3436,1.45421,-1.82919,1.11406,1.30612,-0.21712,-0.84637,6.0,6.0,6.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TRUE,17.0,high
35-44,female,-0.05921,UK,White,-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,-0.61113,USA,White,2.46262,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,5.0,5.0,6.0,5.0,6.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,TRUE,52.0,high
18-24,male,-1.22751,USA,White,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,6.0,5.0,6.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,TRUE,30.0,high
18-24,male,-0.61113,USA,White,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,6.0,6.0,6.0,6.0,4.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,TRUE,39.0,high
18-24,female,-2.43591,UK,White,-0.67825,-0.15487,-0.31776,1.61108,-0.27607,-0.71126,0.40148,6.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,TRUE,13.0,low
18-24,male,0.45468,USA,White,0.73545,-0.80615,1.65653,0.13136,-1.25773,-0.21712,-0.52593,6.0,6.0,6.0,5.0,5.0,0.0,3.0,6.0,5.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,TRUE,37.0,high
35-44,male,-1.7379,UK,White,-1.32828,2.127,-0.58331,-0.60633,0.12331,-0.21712,-0.21575,6.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2.0,low
25-34,female,1.16365,UK,White,0.41667,-1.37639,-1.11902,0.59042,0.25953,-1.37983,-2.07848,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
45-54,female,1.16365,UK,White,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
18-24,female,0.45468,USA,White,0.82562,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173,6.0,6.0,3.0,5.0,0.0,0.0,5.0,6.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,TRUE,37.0,high
25-34,male,1.16365,Other,White,-0.05188,-1.37639,0.44585,-0.45321,-0.52745,0.19268,0.7654,6.0,4.0,6.0,6.0,2.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,TRUE,34.0,high
45-54,female,1.98437,UK,White,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,4.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,6.0,low
25-34,female,1.16365,UK,White,-0.92104,0.00332,0.29338,-0.15487,-0.00665,0.19268,0.07987,6.0,6.0,6.0,5.0,2.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,TRUE,30.0,high
18-24,female,-0.61113,USA,White,-1.32828,0.32197,0.7233,0.94156,1.63088,-0.71126,0.40148,5.0,4.0,4.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,TRUE,28.0,high
25-34,male,-0.61113,USA,White,0.91093,-2.11437,-0.17779,-0.45321,-0.89891,-1.37983,-0.84637,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,TRUE,6.0,low
25-34,female,1.16365,UK,White,0.62967,0.00332,-0.01928,0.76096,-0.00665,-1.37983,-0.52593,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,female,-1.22751,Canada,White,0.41667,0.00332,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,6.0,5.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,TRUE,16.0,high
25-34,female,1.16365,UK,White,-0.67825,0.96248,0.29338,1.11406,2.04506,0.19268,-0.84637,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
45-54,female,0.45468,USA,White,0.13606,-0.94779,-0.97631,0.76096,-0.27607,-1.37983,1.2247,6.0,5.0,6.0,6.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,TRUE,31.0,high
18-24,male,-1.22751,Other,White,0.22393,0.00332,0.44585,-0.91699,-1.92173,0.19268,1.2247,5.0,4.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,TRUE,24.0,high
55-64,female,0.45468,UK,White,-1.86962,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
25-34,male,-0.05921,USA,White,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,6.0,3.0,6.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0,TRUE,57.0,high
18-24,female,-0.61113,USA,White,1.8399,-2.21069,0.7233,-0.76096,-1.0145,-0.21712,-0.52593,6.0,6.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,TRUE,22.0,high
25-34,female,1.98437,UK,White,1.23461,-1.09207,-1.27553,1.61108,0.25953,-1.37983,-1.54858,6.0,5.0,6.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,12.0,low
18-24,male,-0.61113,USA,Black,0.13606,-1.6334,-0.01928,0.43852,-1.5184,-0.21712,-0.21575,6.0,5.0,6.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,TRUE,26.0,high
25-34,female,0.45468,UK,White,-0.46725,0.47617,1.24033,0.94156,1.63088,-1.37983,-2.07848,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
35-44,male,-1.7379,UK,White,1.49158,-1.09207,-1.11902,-1.772,-0.78155,-0.71126,0.07987,5.0,6.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,13.0,low
25-34,female,0.45468,UK,White,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.84637,0.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,TRUE,9.0,low
35-44,female,-0.05921,Canada,White,-0.34799,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
55-64,female,1.98437,USA,White,-0.34799,0.47617,0.44585,-0.45321,-0.00665,-0.21712,0.07987,6.0,6.0,6.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,3.0,0.0,TRUE,34.0,high
25-34,male,0.45468,UK,Black,-1.32828,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,low
25-34,male,0.45468,USA,White,0.73545,0.16767,-1.42424,-1.21213,-1.25773,0.19268,1.2247,6.0,6.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,TRUE,30.0,high
25-34,female,-0.61113,Canada,White,-0.92104,0.16767,-0.17779,1.11406,0.58489,-0.71126,0.07987,6.0,6.0,6.0,5.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TRUE,18.0,high
18-24,male,-1.22751,Australia,White,1.37297,-0.15487,1.65653,-0.91699,-0.40581,-0.21712,0.07987,4.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,TRUE,21.0,high
18-24,female,0.45468,UK,White,0.31287,0.32197,-0.01928,-0.60633,0.7583,-0.71126,0.40148,5.0,6.0,5.0,5.0,0.0,2.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,TRUE,28.0,high
25-34,female,0.45468,USA,White,1.98437,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.2247,6.0,5.0,2.0,5.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,TRUE,23.0,high
18-24,female,-1.22751,UK,White,1.23461,0.96248,0.44585,-0.30172,-0.27607,0.52975,0.40148,4.0,3.0,3.0,5.0,6.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,TRUE,30.0,high
45-54,female,-0.61113,UK,White,0.41667,0.00332,0.29338,0.59042,-0.00665,0.52975,-0.52593,6.0,6.0,6.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,15.0,high
18-24,male,-0.61113,USA,White,0.41667,0.63779,-0.31776,-0.91699,-0.00665,0.19268,0.7654,5.0,6.0,3.0,5.0,4.0,3.0,2.0,5.0,2.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,TRUE,34.0,high
45-54,male,0.45468,UK,White,0.62967,-0.80615,-1.82919,-1.07533,0.12331,-0.71126,-0.84637,6.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,4.0,low
25-34,female,-0.05921,UK,White,-1.1943,1.11406,-1.42424,0.28783,-0.00665,-0.71126,-0.84637,6.0,6.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,6.0,low
35-44,female,-1.7379,UK,White,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,6.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1.0,low
35-44,male,1.16365,UK,White,0.22393,-1.23177,-0.84732,-1.07533,0.7583,-1.37983,-0.84637,6.0,6.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,5.0,low
45-54,male,-1.7379,UK,White,-0.24649,0.47617,-0.84732,-0.60633,0.41594,-0.21712,-0.21575,6.0,5.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,4.0,low
45-54,female,-0.05921,UK,White,0.04257,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,6.0,4.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,9.0,low
35-44,female,1.16365,UK,White,0.62967,-1.23177,-0.01928,1.61108,2.63199,-1.37983,-0.84637,6.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TRUE,2.0,low
25-34,male,-0.05921,USA,White,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,6.0,6.0,6.0,6.0,6.0,0.0,5.0,6.0,2.0,0.0,2.0,2.0,0.0,5.0,4.0,5.0,3.0,0.0,TRUE,46.0,high
45-54,female,-1.22751,Canada,White,-0.46725,1.11406,-0.31776,1.11406,0.12331,-2.55524,-0.84637,6.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,7.0,low
18-24,male,-0.61113,Canada,White,-1.43907,0.16767,0.7233,-0.30172,-1.5184,0.19268,0.07987,3.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,TRUE,14.0,high
35-44,male,-0.05921,UK,White,-0.79151,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,6.0,6.0,0.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,7.0,low
25-34,female,1.16365,UK,White,-0.79151,0.80523,1.24033,1.2861,0.41594,0.19268,1.2247,6.0,5.0,5.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,TRUE,23.0,high
45-54,female,0.45468,USA,White,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,2.0,6.0,0.0,4.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,TRUE,13.0,low
35-44,male,-0.05921,UK,White,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,6.0,4.0,1.0,5.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,TRUE,16.0,high
18-24,male,-0.05921,USA,White,-0.79151,1.2861,0.58331,1.11406,-0.65253,-0.21712,0.7654,5.0,4.0,5.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,5.0,2.0,TRUE,30.0,high
18-24,male,-0.61113,USA,White,-1.43907,-0.43999,0.88309,-0.45321,-1.38502,0.88113,0.40148,5.0,6.0,4.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,4.0,0.0,TRUE,29.0,high
